RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.8448486200242641,40.0,0.0,0.2599632997759461,98637.0,8.0,0.0,2.0,0.0,0.0,0
1.23367234649415,29.0,0.0,0.49546255310959453,67549.0,10.0,0.0,2.0,0.0,1.0,0
0.37415515765401725,50.0,1.0,0.06707853666421221,55681.0,3.0,0.0,1.0,1.0,0.0,0
2.0,58.0,1.0,0.22798402076283047,39301.0,4.0,1.0,2.0,1.0,0.0,1
2.0,49.0,1.0,0.06766895596467941,34654.0,3.0,0.0,2.0,0.0,2.0,0
1.1574074074074074,36.0,0.0,0.19627777777777777,18000.0,3.0,0.0,1.0,0.0,0.0,0
1.1329904149010899,59.0,1.0,0.34630985021866717,44131.0,6.0,0.0,2.0,0.0,1.0,1
1.789228842368939,58.0,0.0,0.4200751476113795,46575.0,6.0,0.0,2.0,0.0,2.0,0
1.4642231710388371,39.0,0.0,0.4413930033559995,56913.0,7.0,0.0,2.0,0.0,0.0,0
0.673738223055861,60.0,1.0,0.4177608175409094,30922.0,5.0,0.0,1.0,1.0,0.0,0
0.3071705902590062,42.0,0.0,0.3593650169558166,20347.0,4.0,0.0,1.0,0.0,2.0,0
0.5230300595835844,33.0,1.0,0.35067282586864834,39832.0,5.0,1.0,1.0,1.0,2.0,0
0.28334391150602956,37.0,0.0,0.3548372472572309,44116.0,6.0,0.0,1.0,0.0,0.0,0
2.0,47.0,1.0,0.10001353729524841,36935.0,3.0,1.0,2.0,1.0,2.0,0
0.5549044676468499,52.0,1.0,0.24403366716386107,37544.0,4.0,1.0,1.0,1.0,1.0,0
1.0390366052596034,53.0,0.0,0.5124840248121941,32081.0,6.0,0.0,1.0,0.0,0.0,0
2.0,43.0,1.0,0.09605555555555556,18000.0,2.0,0.0,2.0,0.0,2.0,0
0.6141223577385558,38.0,0.0,0.10748369505140204,54278.0,2.0,0.0,1.0,0.0,2.0,0
1.0706408856341405,42.0,1.0,0.1990535534570994,46701.0,3.0,1.0,2.0,1.0,2.0,0
0.665686775732788,41.0,0.0,0.3987410531697341,31296.0,5.0,0.0,1.0,0.0,2.0,0
1.1574074074074074,29.0,1.0,0.31294444444444447,18000.0,2.0,1.0,1.0,1.0,0.0,1
2.0,55.0,0.0,0.1497005988023952,23213.0,3.0,0.0,2.0,0.0,0.0,0
1.8518518518518519,42.0,0.0,0.3283888888888889,18000.0,3.0,0.0,1.0,0.0,1.0,0
0.18249773702806085,56.0,1.0,0.20404706981633428,34247.0,4.0,1.0,1.0,1.0,0.0,0
2.0,58.0,1.0,0.2094251075479077,25570.0,2.0,0.0,2.0,0.0,0.0,0
0.14373102750436942,50.0,1.0,0.18227393983994114,43484.0,4.0,1.0,1.0,1.0,0.0,1
0.19449803945976224,51.0,1.0,0.24838177631169478,64268.0,5.0,0.0,1.0,0.0,0.0,0
1.2742099898063202,30.0,0.0,0.5005733944954128,26160.0,5.0,0.0,1.0,0.0,0.0,0
0.2966936460088771,36.0,0.0,0.541477771712041,42131.0,8.0,0.0,1.0,0.0,0.0,0
0.5188745817870871,24.0,1.0,0.31852257727080274,40151.0,4.0,0.0,1.0,0.0,0.0,0
1.7348461191492315,48.0,1.0,0.26244752090489576,28821.0,4.0,0.0,2.0,0.0,0.0,0
0.9598402825769792,59.0,0.0,0.39541580281041233,34728.0,4.0,0.0,1.0,0.0,0.0,0
2.0,23.0,1.0,0.5010153402001322,40873.0,6.0,0.0,2.0,0.0,1.0,0
2.0,21.0,1.0,0.5305644925416788,41028.0,7.0,1.0,2.0,1.0,0.0,1
1.692276450280918,58.0,1.0,0.11365328640086644,29546.0,3.0,1.0,2.0,1.0,0.0,1
1.3573862171003515,33.0,1.0,0.19456774035916438,24557.0,3.0,1.0,1.0,1.0,0.0,0
0.5528527200353825,49.0,1.0,0.4709862892525431,22610.0,5.0,1.0,1.0,1.0,0.0,0
2.0,50.0,1.0,0.24533333333333332,18000.0,3.0,0.0,2.0,1.0,0.0,1
2.0,27.0,0.0,0.43166381841286533,22821.0,4.0,0.0,2.0,0.0,1.0,0
0.44717279472264554,27.0,1.0,0.3452102427611668,46589.0,6.0,0.0,1.0,1.0,1.0,0
2.0,49.0,0.0,0.1860275369709332,19610.0,2.0,0.0,2.0,0.0,0.0,0
2.0,27.0,0.0,0.5403290903446135,32210.0,5.0,0.0,2.0,0.0,2.0,0
2.0,31.0,1.0,0.5321666666666667,18000.0,3.0,0.0,2.0,1.0,0.0,1
1.5973930545349988,37.0,0.0,0.06977412862208875,31301.0,3.0,0.0,2.0,0.0,0.0,0
2.0,28.0,0.0,0.1059533721898418,28824.0,2.0,0.0,2.0,0.0,0.0,0
1.1353315168029066,23.0,0.0,0.05912806539509537,18350.0,2.0,0.0,1.0,0.0,1.0,0
2.0,33.0,1.0,0.1970457478846981,20919.0,3.0,0.0,2.0,0.0,2.0,0
2.0,45.0,0.0,0.4918265813788202,18291.0,4.0,0.0,2.0,0.0,0.0,0
0.24463754501330828,41.0,0.0,0.23168154062940347,25548.0,2.0,0.0,1.0,0.0,0.0,0
0.6944444444444444,28.0,1.0,0.1473888888888889,18000.0,3.0,0.0,1.0,0.0,1.0,0
2.0,47.0,0.0,0.3513942416685559,35288.0,5.0,0.0,2.0,0.0,1.0,0
1.866019779809666,55.0,0.0,0.37678671393916774,26795.0,5.0,0.0,2.0,0.0,0.0,0
2.0,60.0,0.0,0.15094444444444444,18000.0,2.0,0.0,2.0,0.0,0.0,0
0.22399426574679687,54.0,1.0,0.09599498252844728,55805.0,3.0,0.0,1.0,1.0,2.0,0
2.0,46.0,0.0,0.2788111038414805,21398.0,2.0,0.0,2.0,0.0,0.0,0
1.2304209269991264,42.0,0.0,0.5023439518659333,27091.0,5.0,0.0,1.0,0.0,2.0,0
0.9827044025157232,30.0,1.0,0.12517688679245284,50880.0,3.0,1.0,2.0,1.0,0.0,0
2.0,31.0,1.0,0.5162118159993377,36239.0,7.0,0.0,2.0,0.0,0.0,0
1.0152078130393292,50.0,1.0,0.21380276542608273,49251.0,4.0,1.0,2.0,1.0,0.0,0
1.3915560379616487,53.0,0.0,0.18051264924438506,23954.0,3.0,0.0,1.0,0.0,2.0,0
0.6944444444444444,59.0,0.0,0.4877222222222222,18000.0,3.0,0.0,1.0,0.0,2.0,1
0.7683890876455329,24.0,0.0,0.1263969313613396,27113.0,3.0,0.0,1.0,0.0,2.0,0
1.8899304505594194,45.0,0.0,0.5113017840943453,26456.0,4.0,0.0,2.0,0.0,0.0,0
1.154334526145677,28.0,1.0,0.5093154796259957,43315.0,8.0,1.0,2.0,1.0,0.0,1
1.0879735404834954,21.0,1.0,0.1418717496790478,45957.0,4.0,0.0,2.0,1.0,1.0,0
0.13229473149461296,31.0,0.0,0.3626569015515526,47243.0,5.0,0.0,1.0,0.0,1.0,0
2.0,37.0,0.0,0.26675520561589905,21083.0,3.0,0.0,2.0,0.0,0.0,0
0.13868548351306972,39.0,0.0,0.5397860915102295,45066.0,8.0,0.0,1.0,0.0,0.0,0
0.2871714758316486,43.0,0.0,0.21622863444219811,21764.0,3.0,0.0,1.0,0.0,2.0,0
0.9334558027346521,43.0,0.0,0.1160808298048704,89274.0,5.0,0.0,2.0,0.0,0.0,0
0.6944444444444444,50.0,0.0,0.25027777777777777,18000.0,2.0,0.0,1.0,0.0,2.0,0
0.34652916389443333,35.0,0.0,0.43000110889332444,36072.0,5.0,0.0,1.0,0.0,0.0,0
1.041211136794319,23.0,0.0,0.28131442493908915,32014.0,4.0,0.0,1.0,0.0,0.0,0
0.3472222222222222,24.0,0.0,0.42577777777777776,18000.0,4.0,0.0,1.0,0.0,2.0,0
0.16730017666898656,28.0,1.0,0.18659992504952086,37358.0,4.0,1.0,1.0,1.0,1.0,0
0.8428789372982358,49.0,1.0,0.10180291804688092,39547.0,2.0,1.0,1.0,1.0,0.0,0
0.6312493687506312,24.0,0.0,0.20467629532370468,19802.0,2.0,0.0,1.0,0.0,0.0,0
2.0,53.0,1.0,0.4182222222222222,18000.0,3.0,1.0,2.0,1.0,1.0,1
1.1574074074074074,40.0,1.0,0.3778888888888889,18000.0,4.0,1.0,1.0,1.0,0.0,1
0.2931505949784476,22.0,1.0,0.10122841825319769,71067.0,3.0,0.0,1.0,1.0,0.0,0
0.23786869647954328,28.0,0.0,0.22243577545195053,52550.0,4.0,0.0,1.0,0.0,0.0,0
0.1890416345295888,37.0,1.0,0.5098982199839692,66123.0,10.0,1.0,1.0,1.0,0.0,0
1.2635835228708618,26.0,0.0,0.060166793025018955,65950.0,2.0,0.0,2.0,0.0,0.0,0
0.587185268695979,35.0,0.0,0.16309658023299511,85152.0,4.0,0.0,2.0,0.0,1.0,0
1.8518518518518519,29.0,0.0,0.14733333333333334,18000.0,2.0,0.0,1.0,0.0,0.0,0
0.6704929464142038,31.0,0.0,0.45325323177600174,18643.0,4.0,0.0,1.0,0.0,0.0,0
0.6285631674555134,58.0,0.0,0.2434802285455677,53031.0,5.0,0.0,1.0,0.0,0.0,0
0.3057251310949362,44.0,0.0,0.3996389997652031,68144.0,8.0,0.0,1.0,0.0,0.0,0
2.0,52.0,0.0,0.4779109201899163,22115.0,5.0,0.0,2.0,0.0,2.0,0
0.8656884387309007,49.0,0.0,0.45991429684456564,38505.0,6.0,0.0,1.0,0.0,0.0,0
0.6603065935575206,53.0,0.0,0.5297930335013153,126204.0,15.0,0.0,2.0,0.0,0.0,0
2.0,24.0,1.0,0.4171666666666667,18000.0,4.0,1.0,2.0,1.0,0.0,0
2.0,40.0,0.0,0.5171757304858869,36243.0,7.0,0.0,2.0,0.0,1.0,0
0.7970477351888604,31.0,0.0,0.09095908753975275,41821.0,3.0,0.0,1.0,0.0,2.0,0
0.32753380148831357,23.0,1.0,0.5310240016769731,38164.0,7.0,1.0,1.0,1.0,0.0,0
0.44160872760160536,60.0,1.0,0.48978294047820925,47176.0,8.0,0.0,1.0,1.0,0.0,0
0.2094714616080705,22.0,0.0,0.4053356570700808,29837.0,5.0,0.0,1.0,0.0,0.0,0
0.15370238300174605,46.0,0.0,0.2902638762511374,81326.0,7.0,0.0,1.0,0.0,1.0,0
1.5403573629081948,47.0,0.0,0.4005853357979051,32460.0,5.0,0.0,2.0,0.0,0.0,0
1.5857309585426498,52.0,0.0,0.11050007611508601,52552.0,2.0,0.0,2.0,0.0,1.0,0
1.4632290538760937,52.0,1.0,0.412718386936291,34171.0,6.0,1.0,2.0,1.0,0.0,1
0.4822344816943791,54.0,1.0,0.1882643416534856,25921.0,3.0,1.0,1.0,1.0,0.0,0
1.4643646853812473,21.0,0.0,0.31766463119975397,22763.0,3.0,0.0,1.0,0.0,2.0,0
0.7079184930963789,33.0,1.0,0.41302796561215127,29429.0,4.0,0.0,1.0,1.0,2.0,0
1.8518518518518519,36.0,0.0,0.5178888888888888,18000.0,4.0,0.0,1.0,0.0,2.0,0
1.742585299550413,59.0,0.0,0.32872129090718993,28693.0,4.0,0.0,2.0,0.0,1.0,0
1.4707612660312979,43.0,0.0,0.5355924226379574,33996.0,6.0,0.0,2.0,0.0,0.0,0
1.1574074074074074,48.0,1.0,0.22594444444444445,18000.0,2.0,1.0,1.0,1.0,0.0,1
1.0473836356780761,52.0,1.0,0.31316770706774477,47738.0,5.0,0.0,2.0,0.0,1.0,0
2.0,45.0,1.0,0.31877777777777777,18000.0,3.0,0.0,2.0,1.0,1.0,1
0.19079891320939035,48.0,0.0,0.45871111518148794,32757.0,6.0,0.0,1.0,0.0,1.0,0
1.6221652661973203,31.0,0.0,0.486098043668689,30823.0,6.0,0.0,2.0,0.0,0.0,0
1.2755752844532884,49.0,1.0,0.06611051584264503,65330.0,3.0,1.0,2.0,1.0,2.0,0
0.9750580159519492,48.0,1.0,0.29947931901948166,34186.0,5.0,1.0,1.0,1.0,0.0,1
0.22158406012905055,29.0,1.0,0.28550662979507907,28206.0,3.0,0.0,1.0,0.0,0.0,0
1.875060939480533,34.0,1.0,0.32889318902864345,44443.0,6.0,1.0,2.0,1.0,1.0,0
0.7242283347093672,37.0,0.0,0.5267240255507757,46026.0,8.0,0.0,1.0,0.0,2.0,0
0.7428007748897684,27.0,1.0,0.3621421185866581,28047.0,4.0,0.0,1.0,0.0,0.0,0
0.6339449634340545,56.0,0.0,0.548671758512613,32863.0,6.0,0.0,1.0,0.0,0.0,0
1.8803495945966273,21.0,0.0,0.5347488605081456,44318.0,8.0,0.0,2.0,0.0,0.0,1
1.7236327283382458,52.0,1.0,0.2766947618801386,19339.0,2.0,0.0,1.0,1.0,0.0,0
0.7342402669110218,40.0,1.0,0.4842461408331571,28374.0,5.0,0.0,1.0,1.0,0.0,0
2.0,29.0,1.0,0.2969536757301108,23832.0,3.0,0.0,2.0,0.0,1.0,0
0.9181387491277682,57.0,0.0,0.0629843181901649,54458.0,2.0,0.0,2.0,0.0,0.0,0
0.22298333868493347,47.0,1.0,0.5407970316457954,56058.0,10.0,0.0,1.0,0.0,0.0,0
1.298836242726517,42.0,0.0,0.39572942643391523,38496.0,5.0,0.0,2.0,0.0,1.0,0
1.0434274504893675,48.0,1.0,0.22588117448193826,31946.0,3.0,1.0,1.0,1.0,1.0,0
1.7310621797534969,41.0,0.0,0.47573050823985596,28884.0,5.0,0.0,2.0,0.0,0.0,0
0.3472222222222222,31.0,0.0,0.19727777777777777,18000.0,2.0,0.0,1.0,0.0,0.0,0
0.3422875763301295,29.0,0.0,0.08157397519099646,36519.0,3.0,0.0,1.0,0.0,0.0,0
2.0,22.0,0.0,0.3128188859809131,37827.0,5.0,0.0,2.0,0.0,2.0,0
0.3762680232383131,40.0,0.0,0.35778573793684715,33221.0,5.0,0.0,1.0,0.0,0.0,0
0.41162426936692187,40.0,0.0,0.0780686589281304,80980.0,4.0,0.0,1.0,0.0,0.0,0
0.29493652965881745,60.0,1.0,0.3372658203954509,42382.0,5.0,0.0,1.0,1.0,0.0,0
0.29588600104151874,25.0,1.0,0.45062254414619135,42246.0,7.0,1.0,1.0,1.0,0.0,1
0.17946361913512893,60.0,1.0,0.2492965026129903,34826.0,3.0,1.0,1.0,1.0,0.0,0
0.25687500256875,60.0,1.0,0.2461561224615612,81103.0,7.0,0.0,1.0,1.0,0.0,0
1.9646674210989563,27.0,0.0,0.3163428894756696,42416.0,5.0,0.0,2.0,0.0,0.0,0
0.38709277839712625,58.0,0.0,0.33869069738634955,32292.0,5.0,0.0,1.0,0.0,0.0,0
2.0,32.0,0.0,0.4141659579637954,24693.0,5.0,0.0,2.0,0.0,0.0,0
1.1635970975234,40.0,0.0,0.2547160590362623,71617.0,7.0,0.0,2.0,0.0,2.0,0
0.2696557466875488,54.0,0.0,0.31860365782627265,77259.0,8.0,0.0,1.0,0.0,0.0,0
1.437731834258274,26.0,1.0,0.10259654369267045,34777.0,2.0,0.0,2.0,0.0,1.0,0
1.8518518518518519,25.0,0.0,0.3597222222222222,18000.0,4.0,0.0,1.0,0.0,0.0,0
0.16135694738472658,41.0,0.0,0.4783523519388651,77468.0,10.0,0.0,1.0,0.0,1.0,0
0.14450198834735967,37.0,0.0,0.47459077036900027,43252.0,7.0,0.0,1.0,0.0,2.0,0
0.8116356080773975,31.0,0.0,0.28718914356210634,61604.0,6.0,0.0,2.0,0.0,0.0,0
0.4379695033075457,49.0,0.0,0.15777413387151026,47568.0,4.0,0.0,1.0,0.0,0.0,0
0.26356711736643734,32.0,0.0,0.2472523128014549,126470.0,10.0,0.0,1.0,0.0,1.0,0
1.1312012452263307,40.0,0.0,0.2937503393603736,18417.0,2.0,0.0,1.0,0.0,0.0,0
1.0247896619218906,58.0,0.0,0.24714852276570234,32527.0,3.0,0.0,1.0,0.0,0.0,0
0.44697132231995995,59.0,1.0,0.2387899592362154,27966.0,4.0,0.0,1.0,0.0,0.0,0
0.4171255047218607,44.0,1.0,0.4089164747889345,29967.0,5.0,1.0,1.0,1.0,2.0,0
2.0,36.0,1.0,0.5088140662527756,22067.0,5.0,0.0,2.0,0.0,2.0,0
0.09993763891331808,50.0,0.0,0.11944546602919778,62539.0,3.0,0.0,1.0,0.0,0.0,0
0.6350464345952976,52.0,1.0,0.5191428397244406,32806.0,6.0,0.0,1.0,1.0,1.0,1
1.4543762180400825,35.0,0.0,0.4548125309054946,34379.0,5.0,0.0,2.0,0.0,1.0,0
0.3811231241119831,28.0,0.0,0.11649561860856521,54663.0,4.0,0.0,1.0,0.0,1.0,0
0.07935399499752416,58.0,1.0,0.41060296339558916,157522.0,15.0,0.0,1.0,0.0,0.0,0
0.7639477765299965,38.0,0.0,0.4010496642449522,43633.0,6.0,0.0,1.0,0.0,0.0,1
2.0,34.0,0.0,0.3311717627744716,24365.0,4.0,0.0,2.0,0.0,0.0,0
2.0,41.0,0.0,0.0919454841566902,34999.0,3.0,0.0,2.0,0.0,0.0,0
0.3863271108913339,31.0,0.0,0.3637037952775374,32356.0,5.0,0.0,1.0,0.0,0.0,0
1.3744193078424365,29.0,1.0,0.4847851782621842,36379.0,6.0,0.0,2.0,0.0,0.0,1
1.6552454729036317,46.0,1.0,0.3343926904359917,20138.0,4.0,0.0,1.0,1.0,2.0,0
0.8830489915580516,34.0,1.0,0.37901345766663136,37748.0,5.0,1.0,1.0,1.0,2.0,1
0.7255525082350209,50.0,1.0,0.4267119411431805,68913.0,9.0,0.0,2.0,1.0,0.0,0
0.32195542849047976,57.0,1.0,0.39219966387853267,103534.0,11.0,0.0,1.0,0.0,1.0,0
0.2806466097889537,39.0,0.0,0.09418500224517287,44540.0,3.0,0.0,1.0,0.0,0.0,0
2.0,51.0,1.0,0.191,18000.0,3.0,1.0,2.0,1.0,0.0,1
0.624987500249995,37.0,1.0,0.5465290694186117,33334.0,7.0,1.0,1.0,1.0,0.0,1
0.9570293808019906,44.0,0.0,0.4261269020958943,34830.0,5.0,0.0,1.0,0.0,2.0,0
0.4603136024510779,59.0,0.0,0.3346516714907532,45259.0,5.0,0.0,1.0,0.0,1.0,0
2.0,51.0,0.0,0.5081321345590464,19798.0,5.0,0.0,2.0,0.0,2.0,1
0.7200668222011003,29.0,1.0,0.3633457184826752,46292.0,6.0,1.0,1.0,1.0,0.0,0
2.0,34.0,0.0,0.40694444444444444,18000.0,4.0,0.0,2.0,0.0,2.0,0
0.6654528806124296,43.0,1.0,0.09850832082281918,31307.0,2.0,1.0,1.0,1.0,1.0,0
2.0,38.0,1.0,0.452136346873189,18981.0,3.0,1.0,2.0,1.0,2.0,1
1.2701638511367968,50.0,1.0,0.20767178966086625,39365.0,3.0,1.0,2.0,1.0,1.0,0
1.1574074074074074,47.0,0.0,0.5064444444444445,18000.0,4.0,0.0,1.0,0.0,0.0,0
0.23200564237722263,59.0,0.0,0.47871116225546606,26939.0,5.0,0.0,1.0,0.0,0.0,0
0.29922918561784845,37.0,1.0,0.40343275721740796,41774.0,6.0,1.0,1.0,1.0,2.0,0
1.658209796703479,44.0,1.0,0.2510529632209067,30153.0,3.0,0.0,2.0,1.0,0.0,0
0.677984487714921,53.0,0.0,0.2192330639474969,18437.0,2.0,0.0,1.0,0.0,0.0,0
1.8518518518518519,57.0,0.0,0.2336111111111111,18000.0,3.0,0.0,1.0,0.0,0.0,0
0.6205937841326581,21.0,0.0,0.5348028994141595,20142.0,5.0,0.0,1.0,0.0,0.0,0
1.7424638438752396,35.0,1.0,0.512179822268688,28695.0,6.0,1.0,2.0,1.0,0.0,0
2.0,39.0,0.0,0.08005531653349723,39048.0,2.0,0.0,2.0,0.0,0.0,0
0.2529442713181432,57.0,0.0,0.1318143186693108,49418.0,3.0,0.0,1.0,0.0,1.0,0
1.8518518518518519,34.0,1.0,0.10827777777777778,18000.0,2.0,1.0,1.0,1.0,2.0,0
1.537444459818889,34.0,0.0,0.0837138508371385,21681.0,1.0,0.0,1.0,0.0,0.0,0
1.3044272260050611,33.0,1.0,0.07963528214760898,25554.0,3.0,0.0,1.0,1.0,1.0,1
1.5246691467951454,26.0,1.0,0.26361529548088064,32794.0,4.0,0.0,2.0,1.0,0.0,1
0.9878299351983563,25.0,0.0,0.1971076339497392,21090.0,3.0,0.0,1.0,0.0,0.0,0
0.07331808317203355,53.0,1.0,0.33908147105402076,85245.0,9.0,0.0,1.0,1.0,0.0,0
0.4134965266291763,52.0,1.0,0.22553754548461794,30230.0,4.0,1.0,1.0,1.0,0.0,1
0.10113104965939063,35.0,0.0,0.41431368424459153,61801.0,8.0,0.0,1.0,0.0,1.0,0
0.6944444444444444,44.0,1.0,0.4081111111111111,18000.0,3.0,1.0,1.0,1.0,0.0,1
1.3896068524293106,35.0,0.0,0.5366772832630192,59969.0,9.0,0.0,2.0,0.0,2.0,0
1.0968953474086944,51.0,1.0,0.2208181961775391,18993.0,3.0,1.0,1.0,1.0,0.0,0
0.18858815364654055,55.0,0.0,0.35843818834676083,33141.0,4.0,0.0,1.0,0.0,0.0,0
0.8671522719389525,32.0,1.0,0.4272459243843219,57660.0,7.0,0.0,2.0,0.0,2.0,0
1.0879261950869252,54.0,1.0,0.06438347222524424,45959.0,3.0,0.0,2.0,1.0,2.0,1
0.7978757356414282,39.0,1.0,0.15847727011604304,26111.0,2.0,1.0,1.0,1.0,0.0,0
1.8518518518518519,28.0,0.0,0.21516666666666667,18000.0,2.0,0.0,1.0,0.0,1.0,0
0.2083020880201303,38.0,1.0,0.28110783382492627,60009.0,6.0,1.0,1.0,1.0,0.0,1
1.7653871140863768,55.0,1.0,0.5401025336835862,47204.0,7.0,0.0,2.0,0.0,0.0,0
0.22897966660560543,43.0,1.0,0.5251511265799597,27295.0,6.0,0.0,1.0,0.0,0.0,0
0.21199375890373787,32.0,1.0,0.3391221762431314,29482.0,3.0,0.0,1.0,1.0,1.0,0
0.09194151048868751,25.0,1.0,0.17264409073523787,67978.0,4.0,1.0,1.0,1.0,0.0,0
1.5310653152463485,34.0,1.0,0.3532473895336375,32657.0,4.0,0.0,2.0,1.0,1.0,1
0.6944444444444444,30.0,1.0,0.31472222222222224,18000.0,3.0,0.0,1.0,1.0,0.0,0
2.0,21.0,1.0,0.5086225714909408,18324.0,3.0,1.0,2.0,1.0,0.0,1
2.0,54.0,0.0,0.3910864264426985,22146.0,3.0,0.0,2.0,0.0,2.0,0
0.09812849337436413,48.0,0.0,0.24941907931922377,63692.0,6.0,0.0,1.0,0.0,0.0,0
1.1746602295286088,24.0,0.0,0.14511752475596434,28377.0,3.0,0.0,1.0,0.0,0.0,0
1.0581204395009058,34.0,0.0,0.09705927167453908,19689.0,1.0,0.0,1.0,0.0,2.0,0
0.6423300651579618,33.0,1.0,0.26610963803416166,32434.0,3.0,0.0,1.0,0.0,0.0,0
0.6988237398810323,49.0,1.0,0.15329397558030322,29812.0,2.0,0.0,1.0,1.0,0.0,0
0.5669705628883749,49.0,0.0,0.47884065859300584,58792.0,9.0,0.0,1.0,0.0,1.0,0
1.4616036715484229,30.0,1.0,0.23840217486626328,22806.0,2.0,1.0,1.0,1.0,0.0,0
2.0,32.0,1.0,0.33433208489388266,24030.0,3.0,1.0,2.0,1.0,1.0,0
0.23708368105606556,53.0,0.0,0.5229876337151961,26362.0,4.0,0.0,1.0,0.0,1.0,0
1.403075541587159,46.0,0.0,0.39252441351442363,35636.0,4.0,0.0,2.0,0.0,0.0,0
0.17079302617915507,40.0,0.0,0.0626605454446084,36594.0,3.0,0.0,1.0,0.0,1.0,0
2.0,36.0,1.0,0.3518790849673203,24480.0,4.0,1.0,2.0,1.0,2.0,1
1.202212070209185,56.0,0.0,0.2057465736955999,41590.0,4.0,0.0,2.0,0.0,0.0,0
1.6146220169858236,39.0,1.0,0.20186004456356768,30967.0,3.0,1.0,2.0,1.0,0.0,0
0.1102944420424766,45.0,0.0,0.16138282759655176,113333.0,7.0,0.0,1.0,0.0,2.0,0
0.8865562608603142,40.0,1.0,0.5215965105145572,56398.0,8.0,1.0,2.0,1.0,0.0,0
0.3150360401229901,49.0,1.0,0.17621855940319572,39678.0,4.0,1.0,1.0,1.0,1.0,0
0.11606313834726091,35.0,0.0,0.12395543175487465,53850.0,3.0,0.0,1.0,0.0,2.0,0
1.3221217409699084,46.0,0.0,0.35026971283515784,25212.0,3.0,0.0,1.0,0.0,2.0,0
1.6686133822793259,39.0,1.0,0.5055564825629901,29965.0,5.0,0.0,2.0,1.0,0.0,0
0.15456906145665883,39.0,1.0,0.25814269815753677,40435.0,5.0,0.0,1.0,1.0,0.0,0
0.894479985115853,58.0,0.0,0.32755141470954446,23291.0,3.0,0.0,1.0,0.0,0.0,0
0.7264379839893068,50.0,1.0,0.3064987142047683,45886.0,6.0,0.0,1.0,0.0,0.0,0
0.19345113733792663,31.0,0.0,0.4672541390805345,107693.0,15.0,0.0,1.0,0.0,0.0,0
0.3709639126305793,42.0,0.0,0.3378145773979107,33696.0,5.0,0.0,1.0,0.0,0.0,0
1.725327812284334,39.0,0.0,0.2810213940648723,28980.0,4.0,0.0,2.0,0.0,1.0,0
0.09131419387829644,24.0,0.0,0.4136313828621521,68445.0,9.0,0.0,1.0,0.0,0.0,0
1.8518518518518519,58.0,0.0,0.5271666666666667,18000.0,3.0,0.0,1.0,0.0,0.0,1
0.5865137038926914,38.0,0.0,0.15682789928386676,56833.0,3.0,0.0,1.0,0.0,0.0,0
1.2099213551119177,52.0,1.0,0.4861222020568663,41325.0,6.0,1.0,2.0,1.0,1.0,0
0.6944444444444444,48.0,1.0,0.444,18000.0,4.0,1.0,1.0,1.0,2.0,0
0.34952911437711115,47.0,0.0,0.1646533789678545,59604.0,4.0,0.0,1.0,0.0,1.0,0
0.3775394245544091,32.0,1.0,0.11304662989432672,88291.0,4.0,0.0,1.0,0.0,0.0,0
0.7819403066769883,60.0,0.0,0.15576250909005607,42629.0,4.0,0.0,1.0,0.0,2.0,0
0.813047790949152,33.0,0.0,0.28450168300892725,40998.0,5.0,0.0,1.0,0.0,0.0,0
0.3472222222222222,52.0,0.0,0.44972222222222225,18000.0,4.0,0.0,1.0,0.0,0.0,0
0.3905615337507655,39.0,1.0,0.1864759476585055,53342.0,3.0,0.0,1.0,1.0,2.0,0
1.821161901293025,30.0,0.0,0.275468949189583,27455.0,3.0,0.0,2.0,0.0,0.0,0
1.099732545045045,35.0,1.0,0.3260135135135135,18944.0,4.0,0.0,1.0,0.0,2.0,0
0.48928945385511163,27.0,0.0,0.47706700329781093,102189.0,13.0,0.0,2.0,0.0,2.0,0
2.0,23.0,0.0,0.08511111111111111,18000.0,2.0,0.0,2.0,0.0,2.0,0
2.0,40.0,0.0,0.05688140763125935,35407.0,2.0,0.0,2.0,0.0,0.0,0
0.8691117677733357,48.0,0.0,0.12353554667130193,57530.0,3.0,0.0,2.0,0.0,0.0,0
0.38142316611741733,37.0,1.0,0.3508482851214451,32772.0,5.0,0.0,1.0,0.0,2.0,0
0.6510009791054726,22.0,0.0,0.4248171989250672,32002.0,4.0,0.0,1.0,0.0,0.0,0
1.9979221609526092,25.0,0.0,0.4457204507312395,41710.0,6.0,0.0,2.0,0.0,0.0,0
0.31498047121078493,59.0,1.0,0.4313468564948973,39685.0,6.0,1.0,1.0,1.0,1.0,0
0.18394255106245216,58.0,1.0,0.3853670021778798,33978.0,4.0,0.0,1.0,0.0,0.0,0
0.6518564872757614,43.0,0.0,0.1507744055068836,51136.0,4.0,0.0,1.0,0.0,2.0,0
0.6944444444444444,23.0,0.0,0.16572222222222222,18000.0,3.0,0.0,1.0,0.0,0.0,0
1.8606035798012874,53.0,0.0,0.22215606742827373,26873.0,3.0,0.0,2.0,0.0,0.0,0
1.8518518518518519,21.0,0.0,0.2792222222222222,18000.0,2.0,0.0,1.0,0.0,0.0,0
